_id,STRUCTURE_NAME,ACTION,RK_IMD,Competitiveness Ranking,FAC,Factor by IMD,SUBFAC,Sub Factor by IMD,IMD_IND,IMD indicators,COUNTRY,Country,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,SOURCE,Source,UNIT,Unit
1099,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,_T,Total,_T,Total,_T,Total,DK,Denmark,A,Annual,2564,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1100,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,_T,Total,_T,Total,_T,Total,DK,Denmark,A,Annual,2565,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1101,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,_T,Total,DK,Denmark,A,Annual,2562,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1102,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,_T,Total,DK,Denmark,A,Annual,2563,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1103,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,_T,Total,DK,Denmark,A,Annual,2564,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1104,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,_T,Total,DK,Denmark,A,Annual,2565,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1105,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,_T,Total,TH,Thailand,A,Annual,2562,,35,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1106,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,_T,Total,TH,Thailand,A,Annual,2563,,37,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1107,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,_T,Total,TH,Thailand,A,Annual,2564,,36,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1108,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,_T,Total,TH,Thailand,A,Annual,2565,,36,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1109,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1110,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1111,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1112,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1113,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,DK,Denmark,A,Annual,2562,,10,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1114,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,DK,Denmark,A,Annual,2563,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1115,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,DK,Denmark,A,Annual,2564,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1116,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,DK,Denmark,A,Annual,2565,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1117,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,15,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1118,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,10,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1119,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,10,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1120,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,18,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1121,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,TH,Thailand,A,Annual,2562,,25,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1122,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,TH,Thailand,A,Annual,2563,,29,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1123,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,TH,Thailand,A,Annual,2564,,28,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1124,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,TH,Thailand,A,Annual,2565,,33,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1125,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,_T,Total,_T,Total,SE,Sweden,A,Annual,2562,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1126,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,_T,Total,_T,Total,SE,Sweden,A,Annual,2563,,22,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1127,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,_T,Total,_T,Total,SE,Sweden,A,Annual,2564,,16,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1128,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,_T,Total,_T,Total,SE,Sweden,A,Annual,2565,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1129,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0103,International investment,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1130,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0103,International investment,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1131,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0103,International investment,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1132,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0103,International investment,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1133,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2562,,20,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1134,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2563,,23,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1135,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2564,,20,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1136,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2565,,31,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1137,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0203,Institutional management framework,_T,Total,SG,Singapore,A,Annual,2562,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1138,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0203,Institutional management framework,_T,Total,SG,Singapore,A,Annual,2563,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1139,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0203,Institutional management framework,_T,Total,SG,Singapore,A,Annual,2564,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1140,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0203,Institutional management framework,_T,Total,SG,Singapore,A,Annual,2565,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1141,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0301,Production and efficiency,_T,Total,SG,Singapore,A,Annual,2562,,9,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1142,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0301,Production and efficiency,_T,Total,SG,Singapore,A,Annual,2563,,9,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1143,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0301,Production and efficiency,_T,Total,SG,Singapore,A,Annual,2564,,14,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1144,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0301,Production and efficiency,_T,Total,SG,Singapore,A,Annual,2565,,9,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1145,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0304,Management,_T,Total,DK,Denmark,A,Annual,2562,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1146,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0304,Management,_T,Total,DK,Denmark,A,Annual,2563,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1147,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0304,Management,_T,Total,DK,Denmark,A,Annual,2564,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1148,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,WCR0304,Management,_T,Total,DK,Denmark,A,Annual,2565,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1149,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0402,Technology infrastructure,_T,Total,DK,Denmark,A,Annual,2562,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1150,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0402,Technology infrastructure,_T,Total,DK,Denmark,A,Annual,2563,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1151,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0402,Technology infrastructure,_T,Total,DK,Denmark,A,Annual,2564,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1152,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0402,Technology infrastructure,_T,Total,DK,Denmark,A,Annual,2565,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1153,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,TH,Thailand,A,Annual,2562,,38,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1154,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,TH,Thailand,A,Annual,2563,,39,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1155,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,TH,Thailand,A,Annual,2564,,38,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1156,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,TH,Thailand,A,Annual,2565,,38,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1157,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0404,Health and environment,_T,Total,NL,Netherlands,A,Annual,2562,,16,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1158,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0404,Health and environment,_T,Total,NL,Netherlands,A,Annual,2563,,15,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1159,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0404,Health and environment,_T,Total,NL,Netherlands,A,Annual,2564,,16,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1160,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0404,Health and environment,_T,Total,NL,Netherlands,A,Annual,2565,,15,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1161,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,WDCR010101,Educational Assessment PISA - Math,TH,Thailand,A,Annual,2560,,48,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1162,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,WDCR010101,Educational Assessment PISA - Math,TH,Thailand,A,Annual,2561,,48,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1163,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,WDCR010101,Educational Assessment PISA - Math,TH,Thailand,A,Annual,2562,,48,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1164,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,WDCR010101,Educational Assessment PISA - Math,TH,Thailand,A,Annual,2563,,48,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1165,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,WDCR010101,Educational Assessment PISA - Math,TH,Thailand,A,Annual,2564,,48,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1166,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0101,ความสามารถพิเศษ,WDCR010101,Educational Assessment PISA - Math,TH,Thailand,A,Annual,2565,,46,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1167,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,WDCR010307,Robots in Education and R&D,TH,Thailand,A,Annual,2560,,0,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1168,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,WDCR010307,Robots in Education and R&D,TH,Thailand,A,Annual,2561,,0,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1169,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,WDCR010307,Robots in Education and R&D,TH,Thailand,A,Annual,2562,,26,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1170,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,WDCR010307,Robots in Education and R&D,TH,Thailand,A,Annual,2563,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1171,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,WDCR010307,Robots in Education and R&D,TH,Thailand,A,Annual,2564,,17,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1172,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0103,ความเข้มข้นทางวิทยาศาสตร์,WDCR010307,Robots in Education and R&D,TH,Thailand,A,Annual,2565,,17,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1173,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,WDCR020205,Venture capital,TH,Thailand,A,Annual,2560,,29,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1174,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,WDCR020205,Venture capital,TH,Thailand,A,Annual,2561,,28,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1175,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,WDCR020205,Venture capital,TH,Thailand,A,Annual,2562,,22,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1176,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,WDCR020205,Venture capital,TH,Thailand,A,Annual,2563,,24,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1177,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,WDCR020205,Venture capital,TH,Thailand,A,Annual,2564,,26,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1178,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,WDCR020205,Venture capital,TH,Thailand,A,Annual,2565,,32,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1179,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030204,Use of big data and analytics,TH,Thailand,A,Annual,2560,,33,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1180,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030204,Use of big data and analytics,TH,Thailand,A,Annual,2561,,32,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1181,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030204,Use of big data and analytics,TH,Thailand,A,Annual,2562,,37,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1182,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030204,Use of big data and analytics,TH,Thailand,A,Annual,2563,,35,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1183,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030204,Use of big data and analytics,TH,Thailand,A,Annual,2564,,29,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1184,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030204,Use of big data and analytics,TH,Thailand,A,Annual,2565,,28,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1185,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030205,Knowledge transfer,TH,Thailand,A,Annual,2560,,33,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1186,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030205,Knowledge transfer,TH,Thailand,A,Annual,2561,,34,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1187,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030205,Knowledge transfer,TH,Thailand,A,Annual,2562,,32,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1188,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030205,Knowledge transfer,TH,Thailand,A,Annual,2563,,29,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1189,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030205,Knowledge transfer,TH,Thailand,A,Annual,2564,,24,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
